"stockCode","stockCode","empresa","razaoSocial","situacaoRegistro","situacaoEmissor","segmentoListagem","atividade","acao","dataCotacao","tipoAcao","ultimoFechamento","fatorCotacao","volumeFinanceiro","ultimoDemonstrativo","setor","subsetor","segmento","participacaoIndices","precoLucro","precoVpa","precoReceitaLiquida","precoFco","precoFcf","precoAtivoTotal","precoEbit","precoCapitalGiro","precoNcav","evEbit","evEbitda","evReceitaLiquida","evFco","evFcf","evAtivoTotal","marketCapEmpresa","enterpriseValue","dataDemonstracaoFinanceiraAtual","precoAtualAcao","dataPrecoAcao","dividendYield","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","menorPreco52Semanas","maiorPreco52Semanas","variacao2024","variacao1Ano","variacao2AnosTotal","variacao2AnosAnual","variacao3AnosTotal","variacao3AnosAnual","variacao4AnosTotal","variacao4AnosAnual","variacao5AnosTotal","variacao5AnosAnual","volumeDiarioMedio3Meses","retornoCapitalTangivelInicial","retornoCapitalInvestidoInicial","retornoCapitalTangivelInicialPreImpostos","retornoCapitalInvestidoInicialPreImpostos","retornoPatrimonioLiquidoInicial","retornoAtivoInicial","margemBruta","margemLiquida","margemEbit","margemEbitda","giroAtivoInicial","alavancagemFinanceira","passivoPatrimonioLiquido","dividaLiquidaEbitda","caixaEquivalentes","ativoTotal","dividaCurtoPrazo","dividaLongoPrazo","dividaBruta","dividaLiquida","patrimonioLiquido","valorPatrimonialAcao","acoesOrdinarias","acoesPreferenciais","totalAcoes","acoesOrdinariasTesouraria","acoesPreferenciaisTesouraria","totalAcoesTesouraria","acoesOrdinariasExTesouraria","acoesPreferenciaisExTesouraria","totalAcoesExTesouraria","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa"
"VALE3","VALE3","VALE","VALE S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Mineração","VALE3","29/05/2024","ON","R$ 63,24","1 ação","R$ 1,04 B","ITR - 31/03/2024","Materiais Básicos","Mineração","Minerais Metálicos","IBOVESPA, IBRA, IBRX, IBRX50, IDIV, IGC, IGCT, IGNM, IMAT, ITAG, MLCX","7,42","1,53","1,39","4,43","8,38","0,63","4,53","31,05","-1,10","5,39","4,34","1,66","5,27","9,96","0,75","R$ 287,05 B","R$ 341,42 B","31/03/2024","R$ 63,24","29/05/2024","11,05%","R$ 206,12 B","R$ 85,23 B","R$ 63,33 B","- R$ 15,43 B","R$ 78,76 B","R$ 38,71 B","R$ 8,53","R$ 41,89 B","R$ 15,30 B","R$ 12,73 B","- R$ 3,54 B","R$ 16,27 B","R$ 8,29 B","R$ 1,83","R$ 56,70","R$ 74,09","-14,25%","9,13%","-12,74%","-6,59%","-20,80%","-7,47%","81,42%","16,05%","97,37%","14,56%","R$ 1,35 B","13,72%","18,04%","20,79%","27,33%","20,41%","8,70%","41,35%","18,78%","30,72%","38,21%","0,46","2,45","1,45","0,69","R$ 18,94 B","R$ 458,03 B","R$ 7,39 B","R$ 65,93 B","R$ 73,31 B","R$ 54,38 B","R$ 187,21 B","R$ 41,24","4.539.008.000","0","4.539.008.000","258.676.000","0","258.676.000","4.280.332.000","0","4.280.332.000","R$ 64,75 B","- R$ 32,05 B","- R$ 33,82 B","- R$ 4,97 B","R$ 17,82 B","- R$ 7,52 B","- R$ 9,26 B","R$ 1,46 B"
"MGLU3","MGLU3","MAGAZ LUIZA","MAGAZINE LUIZA S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Somos uma plataforma de varejo multicanal.","MGLU3","29/05/2024","ON","R$ 12,08","1 ação","R$ 217,63 M","ITR - 31/03/2024","Consumo Cíclico","Comércio","Eletrodomésticos","GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL","-15,94","0,82","0,24","10,09","12,28","0,24","-339,55","2,15","-0,40","-518,00","11,06","0,37","15,39","18,74","0,37","R$ 8,93 B","R$ 13,62 B","31/03/2024","R$ 12,08","29/05/2024","0,00%","R$ 36,94 B","R$ 10,45 B","- R$ 26,29 M","- R$ 1,26 B","R$ 1,23 B","- R$ 559,96 M","- R$ 0,08","R$ 9,24 B","R$ 2,76 B","R$ 362,19 M","- R$ 322,67 M","R$ 684,86 M","R$ 27,93 M","R$ 0,00","R$ 12,08","R$ 40,60","-41,07%","-67,61%","-68,54%","-43,91%","-94,03%","-60,85%","-92,47%","-47,59%","-79,85%","-27,40%","R$ 203,57 M","-0,11%","-0,11%","-0,16%","-0,17%","-5,44%","-1,64%","28,28%","-1,52%","-0,07%","3,33%","1,08","3,41","2,41","3,81","R$ 1,98 B","R$ 37,22 B","R$ 2,27 B","R$ 4,40 B","R$ 6,67 B","R$ 4,69 B","R$ 10,90 B","R$ 1,47","7.389.952.489","0","7.389.952.489","54.788.485","0","54.788.485","7.335.164.004","0","7.335.164.004","R$ 884,73 M","R$ 365,85 M","- R$ 1,06 B","R$ 193,38 M","- R$ 471,16 M","- R$ 182,87 M","R$ 38,95 M","- R$ 615,08 M"
"AMER3","AMER3","AMERICANAS","AMERICANAS S.A","ATIVO","FASE OPERACIONAL","Novo Mercado","Comércio varejista e atacadista em geral de quaisquer bens e serviços por meio de diversos meios. em especial. da Internet e de lojas físicas. sem restrição a outros meios.","AMER3","29/05/2024","ON","R$ 0,52","1 ação","R$ 4,90 M","ITR - 30/09/2023","Consumo Cíclico","Comércio","Produtos Diversos","-","-0,04","-0,02","0,03","-0,08","-0,08","0,02","-0,06","-0,01","-0,01","-2,81","-3,35","1,25","-3,78","-3,52","0,94","R$ 469,32 M","R$ 21,71 B","30/09/2023","R$ 0,52","29/05/2024","0,00%","R$ 17,36 B","R$ 4,77 B","- R$ 7,72 B","- R$ 1,25 B","- R$ 6,48 B","- R$ 11,50 B","- R$ 12,74","R$ 3,26 B","R$ 1,03 B","- R$ 646,00 M","- R$ 254,00 M","- R$ 392,00 M","- R$ 1,62 B","- R$ 1,80","R$ 0,50","R$ 1,24","-42,22%","-52,29%","-97,49%","-84,15%","-","-","-","-","-","-","R$ 7,36 M","-19,73%","-16,35%","-29,89%","-24,77%","-78,17%","-24,41%","27,47%","-66,22%","-44,49%","-37,30%","0,37","-0,74","-1,74","-3,28","R$ 1,23 B","R$ 23,17 B","R$ 22,47 B","R$ 0,00","R$ 22,47 B","R$ 21,24 B","- R$ 31,19 B","- R$ 34,55","902.529.503","0","902.529.503","7.416","0","7.416","902.522.087","0","902.522.087","- R$ 5,75 B","R$ 1,94 B","R$ 850,70 M","- R$ 2,96 B","- R$ 216,00 M","- R$ 19,00 M","- R$ 117,00 M","- R$ 352,00 M"
"GOLL4","GOLL4","GOL","GOL LINHAS AEREAS INTELIGENTES S.A.","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Gestão de Participação Societária","GOLL4","29/05/2024","PN","R$ 1,15","1 ação","R$ 30,16 M","ITR - 31/03/2024","Bens Industriais","Transporte","Transporte Aéreo","-","1,89","-0,19","0,20","4,52","21,20","0,19","1,10","-0,30","-0,07","4,82","3,20","0,87","19,81","93,03","0,84","R$ 3,68 B","R$ 16,16 B","31/03/2024","R$ 1,15","29/05/2024","0,00%","R$ 18,57 B","R$ 6,01 B","R$ 3,35 B","- R$ 1,70 B","R$ 5,05 B","R$ 1,95 B","R$ 0,61","R$ 4,71 B","R$ 1,62 B","R$ 808,68 M","- R$ 428,36 M","R$ 1,24 B","R$ 3,79 B","R$ 1,18","R$ 1,15","R$ 13,19","-86,23%","-85,70%","-92,15%","-71,98%","-95,68%","-64,83%","-90,44%","-44,37%","-95,75%","-46,82%","R$ 14,61 M","96,71%","-24,76%","146,53%","-37,52%","-9,25%","11,45%","32,36%","10,48%","18,05%","27,20%","1,09","-1,00","-2,00","2,47","R$ 1,71 B","R$ 19,33 B","R$ 6,12 B","R$ 8,06 B","R$ 14,18 B","R$ 12,48 B","- R$ 19,35 B","- R$ 6,04","2.863.682.500","338.594.335","3.202.276.835","0","42.349","42.349","2.863.682.500","338.551.986","3.202.234.486","R$ 815,52 M","- R$ 825,42 M","R$ 1,57 B","R$ 1,42 B","- R$ 694,92 M","- R$ 130,76 M","R$ 2,19 B","R$ 1,38 B"
"CPLE3","CPLE3","COPEL","CIA PARANAENSE DE ENERGIA - COPEL","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Geração. Transmissão. Comercialização e Distribuição de Energia Elétrica","CPLE3","29/05/2024","ON","R$ 8,28","1 ação","R$ 40,42 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBRA, IBRX, ICO2, IDIV, IGC, IGCT, ITAG, MLCX, UTIL","11,42","1,01","1,14","6,57","6,96","0,45","6,98","6,43","-0,91","10,05","7,18","1,64","9,46","10,02","0,64","R$ 26,30 B","R$ 35,55 B","31/03/2024","R$ 8,28","29/05/2024","4,17%","R$ 21,63 B","R$ 4,77 B","R$ 3,54 B","- R$ 1,42 B","R$ 4,95 B","R$ 2,16 B","R$ 0,73","R$ 5,42 B","R$ 1,26 B","R$ 1,04 B","- R$ 364,63 M","R$ 1,40 B","R$ 531,38 M","R$ 0,18","R$ 6,37","R$ 9,46","-10,15%","27,46%","33,57%","15,57%","82,25%","22,10%","103,11%","19,37%","180,82%","22,92%","R$ 59,83 M","7,01%","7,02%","10,62%","10,64%","10,09%","4,08%","22,07%","10,00%","16,36%","22,90%","0,41","2,27","1,27","1,87","R$ 5,79 B","R$ 55,46 B","R$ 2,49 B","R$ 12,56 B","R$ 15,05 B","R$ 9,26 B","R$ 24,42 B","R$ 8,19","1.300.347.300","1.682.463.291","2.982.810.591","0","0","0","1.300.347.300","1.682.463.291","2.982.810.591","R$ 3,76 B","- R$ 2,19 B","R$ 1,38 B","R$ 2,95 B","R$ 779,12 M","- R$ 568,63 M","- R$ 108,59 M","R$ 101,90 M"
"ITSA4","ITSA4","ITAUSA","ITAUSA S.A.","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Gestão de Participações Societárias (Holding)","ITSA4","29/05/2024","PN","R$ 9,87","1 ação","R$ 238,64 M","ITR - 31/03/2024","Financeiro","Holdings Diversificadas","Holdings Diversificadas","GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IGC, IGCT, ISE, ITAG, MLCX","7,21","1,27","13,40","264,09","-112,39","0,98","7,01","12,61","-6,60","7,41","6,83","14,16","279,09","-118,77","1,04","R$ 102,15 B","R$ 107,73 B","31/03/2024","R$ 9,87","29/05/2024","8,71%","R$ 7,61 B","R$ 2,26 B","R$ 14,54 B","- R$ 1,22 B","R$ 15,76 B","R$ 14,14 B","R$ 1,37","R$ 1,94 B","R$ 550,00 M","R$ 3,76 B","- R$ 303,00 M","R$ 4,06 B","R$ 3,48 B","R$ 0,34","R$ 7,65","R$ 10,66","0,74%","27,49%","39,37%","18,05%","33,47%","10,08%","68,92%","13,99%","29,87%","5,36%","R$ 179,36 M","11,14%","11,77%","16,88%","17,83%","19,21%","14,45%","29,75%","185,92%","191,18%","207,22%","0,08","1,29","0,29","0,35","R$ 6,61 B","R$ 103,97 B","R$ 1,35 B","R$ 10,84 B","R$ 12,19 B","R$ 5,58 B","R$ 80,44 B","R$ 7,79","3.464.626.000","6.862.023.000","10.326.649.000","0","1.500.000","1.500.000","3.464.626.000","6.860.523.000","10.325.149.000","R$ 386,00 M","R$ 10,75 B","- R$ 8,83 B","R$ 2,33 B","- R$ 17,00 M","R$ 5,53 B","- R$ 4,88 B","R$ 636,00 M"
"PETR3","PETR3","PETROBRAS","PETROLEO BRASILEIRO S.A. PETROBRAS","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Pesquisa. lavra. refinação. processamento. comércio e transporte de petróleo. de seus derivados. de gás natural e de outros hidrocarbonetos fluidos. além das atividades vinculadas à energia.","PETR3","29/05/2024","ON","R$ 39,47","1 ação","R$ 427,08 M","ITR - 31/03/2024","Petróleo. Gás e Biocombustíveis","Petróleo. Gás e Biocombustíveis","Exploração. Refino e Distribuição","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IGC, IGCT, ITAG, MLCX","4,67","1,26","1,05","2,47","3,51","0,48","2,97","42,59","-0,80","4,37","3,02","1,54","3,63","5,16","0,71","R$ 505,23 B","R$ 756,50 B","31/03/2024","R$ 39,47","29/05/2024","14,00%","R$ 490,65 B","R$ 257,32 B","R$ 173,17 B","- R$ 77,48 B","R$ 250,65 B","R$ 110,15 B","R$ 8,44","R$ 117,72 B","R$ 60,70 B","R$ 44,03 B","- R$ 16,65 B","R$ 60,68 B","R$ 23,70 B","R$ 1,82","R$ 25,13","R$ 44,54","2,91%","55,16%","106,51%","43,70%","260,76%","53,25%","382,96%","48,20%","253,53%","28,71%","R$ 539,66 M","13,74%","18,41%","20,82%","27,89%","27,39%","11,26%","52,45%","22,45%","35,29%","51,09%","0,50","2,62","1,62","1,00","R$ 57,69 B","R$ 1,07 T","R$ 61,80 B","R$ 247,16 B","R$ 308,96 B","R$ 251,27 B","R$ 407,64 B","R$ 31,25","7.442.454.142","5.602.042.788","13.044.496.930","222.760","134.986.509","135.209.269","7.442.231.382","5.467.056.279","12.909.287.661","R$ 208,42 B","- R$ 50,20 B","- R$ 152,76 B","R$ 5,41 B","R$ 46,48 B","- R$ 16,44 B","- R$ 35,58 B","- R$ 3,92 B"
"AZUL4","AZUL4","AZUL","AZUL S.A.","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Transporte e Logística","AZUL4","29/05/2024","PN","R$ 9,28","1 ação","R$ 135,82 M","ITR - 31/03/2024","Bens Industriais","Transporte","Transporte Aéreo","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IGC, IGCT, ISE, ITAG, IVBX, SMLL","-4,36","-0,52","0,63","5,03","7,05","0,56","5,12","-1,23","-0,22","16,56","8,00","2,03","16,28","22,81","1,82","R$ 11,74 B","R$ 37,98 B","31/03/2024","R$ 9,28","29/05/2024","0,00%","R$ 18,75 B","R$ 4,04 B","R$ 2,29 B","- R$ 2,45 B","R$ 4,74 B","- R$ 2,69 B","- R$ 2,13","R$ 4,68 B","R$ 1,24 B","R$ 800,74 M","- R$ 614,50 M","R$ 1,42 B","- R$ 1,05 B","- R$ 0,83","R$ 9,22","R$ 21,86","-36,87%","-42,18%","-54,75%","-32,73%","-78,35%","-39,90%","-35,01%","-10,21%","-76,39%","-25,06%","R$ 146,53 M","26,99%","51,29%","40,90%","77,71%","13,66%","-15,48%","21,52%","-14,37%","12,23%","25,30%","1,08","-0,93","-1,93","5,53","R$ 1,34 B","R$ 20,90 B","R$ 4,97 B","R$ 22,61 B","R$ 27,58 B","R$ 26,24 B","- R$ 22,37 B","- R$ 17,69","928.965.058","335.750.796","1.264.715.854","0","705.874","705.874","928.965.058","335.044.922","1.264.009.980","R$ 2,33 B","- R$ 1,23 B","- R$ 289,57 M","R$ 871,26 M","- R$ 63,19 M","- R$ 435,89 M","- R$ 59,44 M","- R$ 559,73 M"
"PCAR3","PCAR3","P.ACUCAR-CBD","CIA BRASILEIRA DE DISTRIBUICAO","ATIVO","FASE OPERACIONAL","Novo Mercado","Comércio Varejista","PCAR3","29/05/2024","ON","R$ 3,11","1 ação","R$ 41,67 M","ITR - 31/03/2024","Consumo não Cíclico","Comércio e Distribuição","Alimentos","AGFS, IBOVESPA, IBRA, IBRX, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL","-0,57","0,33","0,08","0,90","0,83","0,07","2,28","2,29","-0,10","4,86","1,79","0,16","1,91","1,78","0,16","R$ 1,52 B","R$ 3,25 B","31/03/2024","R$ 3,11","29/05/2024","0,00%","R$ 19,68 B","R$ 4,99 B","R$ 668,00 M","- R$ 1,14 B","R$ 1,81 B","- R$ 2,68 B","- R$ 5,71","R$ 4,59 B","R$ 1,25 B","- R$ 119,00 M","- R$ 285,00 M","R$ 166,00 M","- R$ 660,00 M","- R$ 1,40","R$ 2,36","R$ 22,69","-25,78%","-80,73%","-85,03%","-61,31%","-91,89%","-56,65%","-94,69%","-51,97%","-96,36%","-46,51%","R$ 48,40 M","1,97%","3,04%","2,99%","4,61%","-23,45%","-6,17%","25,38%","-13,63%","3,39%","9,20%","0,45","4,48","3,48","0,95","R$ 2,83 B","R$ 20,86 B","R$ 1,02 B","R$ 3,54 B","R$ 4,55 B","R$ 1,72 B","R$ 4,66 B","R$ 9,91","470.175.000","0","470.175.000","160.000","0","160.000","470.015.000","0","470.015.000","R$ 1,70 B","- R$ 564,00 M","- R$ 2,98 B","- R$ 1,76 B","- R$ 294,00 M","R$ 603,00 M","- R$ 448,00 M","- R$ 139,00 M"
"RAIZ4","RAIZ4","RAIZEN","RAIZEN S.A.","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Distribuição e venda de etanol e de petróleo. combustíveis e outros hidrocarbonetos fluidos e seus subprodutos. bem como itens necessários para o desemprenho de tais atividades.","RAIZ4","29/05/2024","PN","R$ 2,87","1 ação","R$ 45,55 M","DFP - 31/03/2024","Petróleo. Gás e Biocombustíveis","Petróleo. Gás e Biocombustíveis","Exploração. Refino e Distribuição","AGFS, IBOVESPA, IBRA, IBRX, ICO2, IGC, IGCT, ISE, ITAG, IVBX, MLCX","57,06","1,39","0,13","1,39","2,56","0,23","3,75","5,92","-0,29","7,83","3,62","0,28","2,90","5,35","0,48","R$ 29,71 B","R$ 62,06 B","31/03/2024","R$ 2,87","29/05/2024","6,75%","R$ 220,45 B","R$ 15,72 B","R$ 7,93 B","- R$ 9,21 B","R$ 17,13 B","R$ 520,72 M","R$ 0,05","R$ 53,68 B","R$ 3,79 B","R$ 1,15 B","- R$ 2,76 B","R$ 3,92 B","- R$ 877,21 M","- R$ 0,08","R$ 2,81","R$ 4,37","-29,33%","-16,22%","-48,79%","-28,44%","-","-","-","-","-","-","R$ 47,53 M","8,81%","9,73%","13,36%","14,74%","2,34%","0,47%","7,13%","0,24%","3,60%","7,77%","1,98","6,00","5,00","1,89","R$ 14,82 B","R$ 128,18 B","R$ 9,54 B","R$ 37,63 B","R$ 47,16 B","R$ 32,34 B","R$ 21,38 B","R$ 2,07","8.993.572.584","1.358.936.900","10.352.509.484","0","26.394.646","26.394.646","8.993.572.584","1.332.542.254","10.326.114.838","R$ 21,42 B","- R$ 12,87 B","- R$ 2,48 B","R$ 6,09 B","R$ 19,02 B","- R$ 5,60 B","- R$ 6,65 B","R$ 6,90 B"
"SOMA3","SOMA3","GRUPO SOMA","GRUPO DE MODA SOMA S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","(i) a confecção de peças do vestuário. exceto roupas íntimas e as confeccionadas sob medida; e (ii) o comércio varejista de artigos de vestuário e acessórios de qualquer material.","SOMA3","29/05/2024","ON","R$ 5,93","1 ação","R$ 55,02 M","ITR - 31/03/2024","Consumo Cíclico","Comércio","Tecidos. Vestuário e Calçados","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, SMLL","-2,81","0,80","0,87","13,48","70,28","0,49","-1,86","2,01","-3,18","-2,31","-2,65","1,07","16,71","87,16","0,60","R$ 4,65 B","R$ 5,77 B","31/03/2024","R$ 5,93","29/05/2024","0,00%","R$ 5,38 B","R$ 3,05 B","- R$ 2,50 B","- R$ 317,12 M","- R$ 2,18 B","- R$ 1,66 B","- R$ 2,11","R$ 1,22 B","R$ 704,62 M","R$ 57,13 M","- R$ 81,71 M","R$ 138,84 M","R$ 9,21 M","R$ 0,01","R$ 5,06","R$ 12,27","-17,18%","-42,48%","-46,60%","-26,92%","-59,68%","-26,08%","-","-","-","-","R$ 82,32 M","-43,21%","-19,52%","-65,48%","-29,58%","-22,19%","-15,38%","56,80%","-30,81%","-46,46%","-40,56%","0,50","1,65","0,65","-0,51","R$ 770,93 M","R$ 9,59 B","R$ 461,49 M","R$ 1,43 B","R$ 1,89 B","R$ 1,12 B","R$ 5,81 B","R$ 7,40","784.747.373","0","784.747.373","0","0","0","784.747.373","0","784.747.373","R$ 345,34 M","- R$ 291,88 M","R$ 332,93 M","R$ 386,39 M","R$ 102,08 M","- R$ 71,78 M","R$ 134,89 M","R$ 165,19 M"
"CVCB3","CVCB3","CVC BRASIL","CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Serviços de turismo. compreendendo a intermediação. individualmente ou na forma agregada. de passagens aéreas. transporte terrestre. reservas de hotéis. passagens de cruzeiros marítimos. entre outros.","CVCB3","29/05/2024","ON","R$ 1,98","1 ação","R$ 23,84 M","ITR - 31/03/2024","Consumo Cíclico","Viagens e Lazer","Viagens e Turismo","IBOVESPA, IBRA, IBRX, ICON, IGC, IGCT, IGNM, ITAG, SMLL","-2,86","1,80","0,70","-2,72","-2,67","0,27","-17,06","-6,49","-0,31","-23,34","9,16","0,96","-3,71","-3,65","0,37","R$ 1,04 B","R$ 1,42 B","31/03/2024","R$ 1,98","29/05/2024","0,00%","R$ 1,49 B","R$ 1,31 B","- R$ 60,99 M","- R$ 216,35 M","R$ 155,37 M","- R$ 363,29 M","- R$ 0,69","R$ 353,31 M","R$ 317,36 M","R$ 33,13 M","- R$ 49,84 M","R$ 82,96 M","- R$ 34,37 M","- R$ 0,07","R$ 1,80","R$ 4,57","-39,63%","-33,56%","-82,03%","-57,61%","-92,06%","-56,95%","-86,25%","-39,09%","-96,12%","-47,77%","R$ 44,25 M","23,74%","-5,83%","35,96%","-8,84%","-190,99%","-9,73%","88,21%","-24,37%","-4,09%","10,42%","0,40","6,59","5,59","2,46","R$ 440,16 M","R$ 3,81 B","R$ 194,61 M","R$ 628,43 M","R$ 823,05 M","R$ 382,89 M","R$ 578,43 M","R$ 1,10","525.591.097","0","525.591.097","8.326","0","8.326","525.582.771","0","525.582.771","- R$ 383,29 M","- R$ 65,44 M","R$ 465,36 M","R$ 13,95 M","- R$ 12,10 M","- R$ 11,40 M","- R$ 20,43 M","- R$ 42,67 M"
"CPLE6","CPLE6","COPEL","CIA PARANAENSE DE ENERGIA - COPEL","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Geração. Transmissão. Comercialização e Distribuição de Energia Elétrica","CPLE6","29/05/2024","PNB","R$ 9,23","1 ação","R$ 96,29 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IEE, IGC, IGCT, ISE, ITAG, IVBX, MLCX, UTIL","12,72","1,13","1,27","7,33","7,76","0,50","7,78","7,17","-1,01","10,05","7,18","1,64","9,46","10,02","0,64","R$ 26,30 B","R$ 35,55 B","31/03/2024","R$ 9,23","29/05/2024","9,32%","R$ 21,63 B","R$ 4,77 B","R$ 3,54 B","- R$ 1,42 B","R$ 4,95 B","R$ 2,16 B","R$ 0,73","R$ 5,42 B","R$ 1,26 B","R$ 1,04 B","- R$ 364,63 M","R$ 1,40 B","R$ 531,38 M","R$ 0,18","R$ 7,11","R$ 10,36","-8,62%","27,39%","39,57%","18,14%","83,33%","22,34%","115,04%","21,08%","201,64%","24,69%","R$ 143,14 M","7,01%","7,02%","10,62%","10,64%","10,09%","4,08%","22,07%","10,00%","16,36%","22,90%","0,41","2,27","1,27","1,87","R$ 5,79 B","R$ 55,46 B","R$ 2,49 B","R$ 12,56 B","R$ 15,05 B","R$ 9,26 B","R$ 24,42 B","R$ 8,19","1.300.347.300","1.682.463.291","2.982.810.591","0","0","0","1.300.347.300","1.682.463.291","2.982.810.591","R$ 3,76 B","- R$ 2,19 B","R$ 1,38 B","R$ 2,95 B","R$ 779,12 M","- R$ 568,63 M","- R$ 108,59 M","R$ 101,90 M"
"PETZ3","PETZ3","PETZ","PET CENTER COMERCIO E PARTICIPACOES S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Importação. exportação e comércio (inclusive via internet e-commerce) de artigos para animais. plantas. flores. sementes; hospital veterinário. consultório. clínica veterinária. banho/tosa e hotel.","PETZ3","29/05/2024","ON","R$ 3,69","1 ação","R$ 25,86 M","ITR - 31/03/2024","Consumo Cíclico","Comércio","Produtos Diversos","IBOVESPA, IBRA, IBRX, ICO2, ICON, IGC, IGCT, IGNM, ITAG, SMLL","175,88","0,94","0,54","3,89","7,62","0,43","13,87","2,73","-1,14","17,01","4,63","0,66","4,77","9,34","0,53","R$ 1,71 B","R$ 2,09 B","31/03/2024","R$ 3,69","29/05/2024","0,25%","R$ 3,18 B","R$ 1,48 B","R$ 123,05 M","- R$ 329,25 M","R$ 452,30 M","R$ 9,70 M","R$ 0,02","R$ 777,57 M","R$ 363,90 M","R$ 24,29 M","- R$ 84,70 M","R$ 109,00 M","- R$ 4,47 M","- R$ 0,01","R$ 3,09","R$ 7,59","-1,80%","-48,95%","-69,49%","-44,76%","-83,86%","-45,49%","-","-","-","-","R$ 70,49 M","3,83%","4,51%","5,80%","6,83%","0,52%","0,26%","46,55%","0,30%","3,86%","14,21%","0,85","2,17","1,17","0,86","R$ 36,43 M","R$ 3,93 B","R$ 31,30 M","R$ 392,05 M","R$ 423,35 M","R$ 386,92 M","R$ 1,81 B","R$ 3,91","462.523.502","0","462.523.502","11.600.015","0","11.600.015","450.923.487","0","450.923.487","R$ 439,19 M","- R$ 601,72 M","- R$ 68,33 M","- R$ 292,93 M","R$ 93,47 M","- R$ 50,53 M","- R$ 62,74 M","- R$ 19,80 M"
"TIMS3","TIMS3","TIM","TIM S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","","TIMS3","29/05/2024","ON","R$ 16,28","1 ação","R$ 119,59 M","ITR - 31/03/2024","Comunicações","Telecomunicações","Telecomunicações","GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","16,25","0,00","2,17","3,77","5,44","0,00","10,01","0,00","0,00","10,01","4,25","2,17","3,77","5,44","0,00","R$ 39,41 B","R$ 39,41 B","31/03/2024","R$ 16,28","29/05/2024","7,31%","R$ 18,19 B","R$ 9,51 B","R$ 3,94 B","- R$ 5,34 B","R$ 9,28 B","R$ 2,42 B","R$ 1,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 12,85","R$ 18,61","-5,05%","21,32%","31,83%","14,82%","60,51%","17,05%","-","-","-","-","R$ 117,89 M","8,68%","8,28%","13,16%","12,54%","9,62%","4,28%","52,27%","13,33%","21,64%","50,99%","0,32","0,00","0,00","0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","2.420.804.398","0","2.420.804.398","555.362","0","555.362","2.420.249.036","0","2.420.249.036","R$ 10,46 B","- R$ 5,28 B","- R$ 5,66 B","- R$ 477,16 M","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
